date,day_start_equity,day_end_balance,daily_pnl,daily_dd_pct,total_dd_pct,safety_triggered
2017-03-10,18081.14965259278,18191.060592557184,109.91093996440395,0.0,9.051305803127125,False
2017-03-12,18189.738839374575,18191.060592557184,1.3217531826085178,0.13160719362541096,9.171000827198586,False
2017-03-13,18165.799834560283,18191.060592557184,25.260757996900793,0.0,9.03149700766271,False
2017-03-14,18193.700598467458,18191.060592557184,-2.64000591027434,0.19689107160893024,9.210605868030926,False
2017-03-15,18157.878826393815,18231.266831911136,73.38800551732129,0.0,7.107243730770314,False
2017-03-16,18578.551253845937,18231.266831911136,-347.2844219348008,1.3331538619732244,8.345647098466925,False
2017-03-17,18330.870580306615,18231.266831911136,-99.60374839547876,0.0,7.816481426146875,False
2017-03-19,18436.703714770625,18231.266831911136,-205.43688285948883,0.17071035471151408,7.973848237689854,False
2017-03-20,18405.23035246203,18231.266831911136,-173.963520550893,0.0,7.5726216061552085,False
2017-03-21,18485.47567876896,18505.937725694752,20.462046925793402,0.0,6.364866579566278,False
