step,position,leg,symbol,side,volume,entry_time,entry_price,initial_sl,risk_distance,exit_time,exit_price,realized_R,exit_kind,pnl,swap,day_from_start,counted_toward_pass,mfe_r,mae_r
2,1000215,2,NZD_CAD,buy,1.06,2016-06-27 20:45:00+00:00,0.91451,0.9025376794299431,0.011972,2016-06-28 12:45:00+00:00,0.922292008370537,0.65,PARTIAL/TP,824.89,0.0,22,False,,
2,1000215,3,NZD_CAD,buy,1.0699999999999998,2016-06-27 20:45:00+00:00,0.91451,0.9025376794299431,0.011972,2016-06-30 21:00:00+00:00,0.92224,0.65,FINAL,827.11,0.0,24,False,1.088,0.064
2,1000225,1,GBP_USD,sell,0.23,2016-06-28 07:30:00+00:00,1.33442,1.51397070744975,0.179551,2016-06-28 21:00:00+00:00,1.3346,-0.0,FINAL,-4.14,0.0,22,False,0.039,0.042
2,1000226,1,NZD_USD,buy,0.13,2016-06-28 01:45:00+00:00,0.70485,0.6913119957374625,0.013538,2016-06-28 21:00:00+00:00,0.70472,-0.01,FINAL,-1.69,0.0,22,False,0.272,0.215
2,1000228,1,EUR_AUD,sell,1.75,2016-06-28 15:45:00+00:00,1.5035395,1.5324483719186657,0.028909,2016-06-28 21:00:00+00:00,1.49832,0.18,PARTIAL/TP,913.41,0.0,22,False,,
2,1000228,2,EUR_AUD,sell,0.88,2016-06-28 15:45:00+00:00,1.5035395,1.5324483719186657,0.028909,2016-06-29 21:00:00+00:00,1.4917,0.41,PARTIAL/TP,1041.88,0.0,23,False,,
2,1000228,3,EUR_AUD,sell,0.43,2016-06-28 15:45:00+00:00,1.5035395,1.5324483719186657,0.028909,2016-06-30 21:00:00+00:00,1.49208,0.4,PARTIAL/TP,492.76,0.0,24,False,,
2,1000228,4,EUR_AUD,sell,0.44,2016-06-28 15:45:00+00:00,1.5035395,1.5324483719186657,0.028909,2016-07-01 08:30:00+00:00,1.4847487332528673,0.65,FINAL,826.79,0.0,25,False,0.697,0.024
2,1000230,1,AUD_CHF,buy,1.19,2016-06-28 01:15:00+00:00,0.7209625,0.7052974894164373,0.015665,2016-06-28 21:00:00+00:00,0.72492,0.25,PARTIAL/TP,470.94,0.0,22,False,,
2,1000230,2,AUD_CHF,buy,1.19,2016-06-28 01:15:00+00:00,0.7209625,0.7052974894164373,0.015665,2016-06-29 21:00:00+00:00,0.73038,0.6,FINAL,1120.68,0.0,23,False,0.62,0.027
2,1000234,1,GBP_USD,sell,1.19,2016-06-29 11:00:00+00:00,1.34256,1.3779407142857143,0.035381,2016-06-29 21:00:00+00:00,1.34313,-0.02,FINAL,-67.83,0.0,23,False,0.031,0.305
2,1000236,1,EUR_GBP,buy,1.04,2016-06-29 12:45:00+00:00,0.822664,0.807569,0.015095,2016-06-29 21:00:00+00:00,0.82776,0.34,PARTIAL/TP,529.98,0.0,23,False,,
2,1000236,2,EUR_GBP,buy,0.52,2016-06-29 12:45:00+00:00,0.822664,0.807569,0.015095,2016-06-30 15:00:00+00:00,0.83247575,0.65,PARTIAL/TP,510.21,0.0,24,False,,
2,1000236,3,EUR_GBP,buy,0.5299999999999998,2016-06-29 12:45:00+00:00,0.822664,0.807569,0.015095,2016-07-05 12:30:00+00:00,0.8505897499999999,1.85,FINAL,1480.06,0.0,29,False,1.86,0.135
2,1000237,1,EUR_CHF,buy,0.18,2016-06-29 01:15:00+00:00,1.083988,1.0588203448050173,0.025168,2016-06-29 21:00:00+00:00,1.0894,0.22,PARTIAL/TP,97.42,0.0,23,False,,
2,1000237,2,EUR_CHF,buy,0.17000000000000004,2016-06-29 01:15:00+00:00,1.083988,1.0588203448050173,0.025168,2016-06-30 21:00:00+00:00,1.08365,-0.01,FINAL,-5.75,0.0,24,False,0.236,0.158
2,1000241,1,CAD_CHF,buy,2.2600000000000002,2016-06-29 20:45:00+00:00,0.75749,0.7391898870029552,0.0183,2016-06-29 21:00:00+00:00,0.75724,-0.01,FINAL,-56.5,0.0,23,False,0.002,0.024
2,1000243,1,GBP_USD,sell,0.38,2016-06-30 15:00:00+00:00,1.3310499999999998,1.3664664285714285,0.035416,2016-06-30 21:00:00+00:00,1.33101,0.0,FINAL,1.52,0.0,24,False,0.295,0.087
2,1000244,1,AUD_USD,buy,1.66,2016-06-30 07:00:00+00:00,0.741244,0.7283967720236719,0.012847,2016-06-30 21:00:00+00:00,0.74444,0.25,PARTIAL/TP,530.54,0.0,24,False,,
2,1000244,2,AUD_USD,buy,0.83,2016-06-30 07:00:00+00:00,0.741244,0.7283967720236719,0.012847,2016-07-01 13:30:00+00:00,0.7495946981846133,0.65,PARTIAL/TP,693.11,0.0,25,False,,
2,1000244,3,AUD_USD,buy,0.8300000000000004,2016-06-30 07:00:00+00:00,0.741244,0.7283967720236719,0.012847,2016-07-03 21:00:00+00:00,0.74534,0.32,FINAL,339.97,0.0,27,False,0.703,0.318
2,1000249,1,CAD_CHF,buy,0.08,2016-06-30 07:15:00+00:00,0.75521,0.7348404045570016,0.02037,2016-06-30 21:00:00+00:00,0.7544,-0.04,FINAL,-6.48,0.0,24,False,0.058,0.306
2,1000250,1,NAS100_USD,buy,0.12,2016-06-30 16:15:00+00:00,4399.4,4145.605586330227,253.794414,2016-06-30 21:00:00+00:00,4408.4,0.04,PARTIAL/TP,1.08,0.0,24,False,,
2,1000250,2,NAS100_USD,buy,0.06,2016-06-30 16:15:00+00:00,4399.4,4145.605586330227,253.794414,2016-07-03 21:00:00+00:00,4441.3,0.17,PARTIAL/TP,2.51,0.0,27,False,,
2,1000250,3,NAS100_USD,buy,0.03,2016-06-30 16:15:00+00:00,4399.4,4145.605586330227,253.794414,2016-07-04 21:00:00+00:00,4446.8,0.19,PARTIAL/TP,1.42,0.0,28,False,,
2,1000250,4,NAS100_USD,buy,0.01,2016-06-30 16:15:00+00:00,4399.4,4145.605586330227,253.794414,2016-07-05 21:00:00+00:00,4414.7,0.06,PARTIAL/TP,0.15,0.0,29,False,,
2,1000250,5,NAS100_USD,buy,0.01,2016-06-30 16:15:00+00:00,4399.4,4145.605586330227,253.794414,2016-07-06 21:00:00+00:00,4442.0,0.17,PARTIAL/TP,0.43,0.0,30,False,,
2,1000250,6,NAS100_USD,buy,1.734723475976807e-17,2016-06-30 16:15:00+00:00,4399.4,4145.605586330227,253.794414,2016-07-11 16:30:00+00:00,4563.541368885351,0.65,FINAL,0.0,0.0,35,False,0.666,0.106
2,1000257,1,CAD_CHF,buy,0.67,2016-07-01 00:00:00+00:00,0.75375,0.7349146613743587,0.018835,2016-07-01 19:30:00+00:00,0.7546,0.05,PARTIAL/TP,56.95,0.0,25,False,,
2,1000257,2,CAD_CHF,buy,0.78,2016-07-01 00:00:00+00:00,0.75375,0.7349146613743587,0.018835,2016-07-03 21:00:00+00:00,0.75417,0.02,PARTIAL/TP,32.76,0.0,27,False,,
2,1000257,3,CAD_CHF,buy,0.39,2016-07-01 00:00:00+00:00,0.75375,0.7349146613743587,0.018835,2016-07-04 21:00:00+00:00,0.7556,0.1,PARTIAL/TP,72.15,0.0,28,False,,
2,1000257,4,CAD_CHF,buy,0.39,2016-07-01 00:00:00+00:00,0.75375,0.7349146613743587,0.018835,2016-07-05 21:00:00+00:00,0.75276,-0.05,FINAL,-38.61,0.0,29,False,0.215,0.247
2,1000261,1,USD_CAD,buy,2.81,2016-07-04 01:45:00+00:00,1.2889085,1.2688156312506913,0.020093,2016-07-04 21:00:00+00:00,1.28496,-0.2,FINAL,-1109.53,0.0,28,False,0.054,0.286
2,1000281,1,USD_CAD,buy,1.38,2016-07-05 01:30:00+00:00,1.2889585000000001,1.2686438004470704,0.020315,2016-07-05 21:00:00+00:00,1.2983,0.46,PARTIAL/TP,1289.13,0.0,29,False,,
2,1000281,2,USD_CAD,buy,0.69,2016-07-05 01:30:00+00:00,1.2889585000000001,1.2686438004470704,0.020315,2016-07-06 00:15:00+00:00,1.3020805547094043,0.65,PARTIAL/TP,905.42,0.0,30,False,,
2,1000281,3,USD_CAD,buy,0.6900000000000004,2016-07-05 01:30:00+00:00,1.2889585000000001,1.2686438004470704,0.020315,2016-07-06 21:00:00+00:00,1.29646,0.37,FINAL,517.6,0.0,30,False,0.822,0.208
2,1000288,1,AUD_CAD,buy,1.03,2016-07-06 00:00:00+00:00,0.96738,0.9532524499874735,0.014128,2016-07-06 14:45:00+00:00,0.9765629075081422,0.65,PARTIAL/TP,945.84,0.0,30,False,,
2,1000288,2,AUD_CAD,buy,2.47,2016-07-06 00:00:00+00:00,0.96738,0.9532524499874735,0.014128,2016-07-12 02:45:00+00:00,0.9935159675231741,1.85,PARTIAL/TP,6455.58,0.0,36,False,,
2,1000288,3,AUD_CAD,buy,0.6199999999999997,2016-07-06 00:00:00+00:00,0.96738,0.9532524499874735,0.014128,2016-07-12 13:00:00+00:00,0.99294,1.81,FINAL,1584.72,0.0,36,False,2.073,0.139
2,1000290,1,CAD_CHF,buy,1.6400000000000001,2016-07-06 09:00:00+00:00,0.754412,0.7350021505245867,0.01941,2016-07-06 21:00:00+00:00,0.75214,-0.12,FINAL,-372.61,0.0,30,False,0.039,0.314
2,1000292,1,USD_CAD,buy,2.08,2016-07-07 13:45:00+00:00,1.2889085,1.268672154467117,0.020236,2016-07-07 21:00:00+00:00,1.29986,0.54,FINAL,2277.91,0.0,31,False,0.652,0.0
2,1000295,1,CAD_CHF,buy,1.21,2016-07-07 00:00:00+00:00,0.75242,0.735025211201402,0.017395,2016-07-07 21:00:00+00:00,0.75304,0.04,PARTIAL/TP,75.02,0.0,31,False,,
2,1000295,2,CAD_CHF,buy,0.36,2016-07-07 00:00:00+00:00,0.75242,0.735025211201402,0.017395,2016-07-08 19:30:00+00:00,0.75382,0.08,PARTIAL/TP,50.4,0.0,32,False,,
2,1000295,3,CAD_CHF,buy,0.42,2016-07-07 00:00:00+00:00,0.75242,0.735025211201402,0.017395,2016-07-10 21:00:00+00:00,0.7533,0.05,PARTIAL/TP,36.96,0.0,34,False,,
2,1000295,4,CAD_CHF,buy,0.4200000000000002,2016-07-07 00:00:00+00:00,0.75242,0.735025211201402,0.017395,2016-07-11 21:00:00+00:00,0.74928,-0.18,FINAL,-131.88,0.0,35,False,0.301,0.279
2,1000299,1,EUR_AUD,sell,0.56,2016-07-08 04:15:00+00:00,1.480149,1.51263232190538,0.032483,2016-07-08 19:30:00+00:00,1.46122,0.58,PARTIAL/TP,1060.02,0.0,32,False,,
2,1000299,2,EUR_AUD,sell,1.29,2016-07-08 04:15:00+00:00,1.480149,1.51263232190538,0.032483,2016-07-10 21:00:00+00:00,1.46057,0.6,FINAL,2525.69,0.0,34,False,0.652,0.029
2,1000304,1,EUR_CAD,buy,0.72,2016-07-11 10:30:00+00:00,1.444897,1.423540219450685,0.021357,2016-07-11 21:00:00+00:00,1.45068,0.27,PARTIAL/TP,416.38,0.0,35,False,,
2,1000304,2,EUR_CAD,buy,0.73,2016-07-11 10:30:00+00:00,1.444897,1.423540219450685,0.021357,2016-07-12 13:00:00+00:00,1.44466,-0.01,FINAL,-17.3,0.0,36,False,0.41,0.137
2,1000307,1,CHF_JPY,sell,2.43,2016-07-11 16:45:00+00:00,104.594,106.60707142857142,2.013071,2016-07-11 21:00:00+00:00,104.603,-0.0,FINAL,-21.87,0.0,35,False,0.028,0.059
2,1000321,1,CHF_JPY,sell,2.33,2016-07-12 06:00:00+00:00,104.9842,106.93377142857143,1.949571,2016-07-12 13:00:00+00:00,106.066,-0.55,FINAL,-2520.59,0.0,36,False,0.059,0.563
2,1000322,1,USD_JPY,sell,2.72,2016-07-12 00:15:00+00:00,102.46060000000001,104.26010000000001,1.7995,2016-07-12 13:00:00+00:00,104.334,-1.04,FINAL,-5095.65,0.0,36,False,0.0,1.058
2,1000324,1,CAD_CHF,buy,5.44,2016-07-12 11:00:00+00:00,0.7543019999999999,0.7456458852075364,0.008656,2016-07-12 13:00:00+00:00,0.75512,0.09,FINAL,444.99,0.0,36,False,0.18,0.072
2,1000329,1,GBP_USD,sell,1.1400000000000001,2016-07-13 01:15:00+00:00,1.332616,1.3671417142857143,0.034526,2016-07-14 11:00:00+00:00,1.33264,-0.0,FINAL,-2.74,0.0,38,False,0.639,0.439
2,1000330,1,USD_CHF,buy,2.05,2016-07-13 14:30:00+00:00,0.982657,0.9709842285952165,0.011673,2016-07-13 21:00:00+00:00,0.98502,0.2,PARTIAL/TP,484.42,0.0,37,False,,
2,1000330,2,USD_CHF,buy,2.05,2016-07-13 14:30:00+00:00,0.982657,0.9709842285952165,0.011673,2016-07-14 11:00:00+00:00,0.98064,-0.17,FINAL,-413.49,0.0,38,False,0.25,0.253
2,1000331,1,USD_CAD,buy,1.57,2016-07-13 14:00:00+00:00,1.29771,1.277561733359416,0.020148,2016-07-13 21:00:00+00:00,1.29776,0.0,PARTIAL/TP,7.85,0.0,37,False,,
2,1000331,2,USD_CAD,buy,1.57,2016-07-13 14:00:00+00:00,1.29771,1.277561733359416,0.020148,2016-07-14 11:00:00+00:00,1.29513,-0.13,FINAL,-405.06,0.0,38,False,0.156,0.352
2,1000337,1,GBP_CHF,sell,0.73,2016-07-13 15:45:00+00:00,1.2954299999999999,1.3282235714285713,0.032794,2016-07-13 21:00:00+00:00,1.29483,0.02,PARTIAL/TP,43.8,0.0,37,False,,
2,1000337,2,GBP_CHF,sell,0.73,2016-07-13 15:45:00+00:00,1.2954299999999999,1.3282235714285713,0.032794,2016-07-14 11:00:00+00:00,1.30692,-0.35,FINAL,-838.77,0.0,38,False,0.178,0.769
2,1000338,1,GBP_CAD,sell,0.41,2016-07-13 00:45:00+00:00,1.735786,1.7748952857142857,0.039109,2016-07-13 15:45:00+00:00,1.7103649642857144,0.65,PARTIAL/TP,1042.26,0.0,37,False,,
2,1000338,2,GBP_CAD,sell,1.2100000000000002,2016-07-13 00:45:00+00:00,1.735786,1.7748952857142857,0.039109,2016-07-14 11:00:00+00:00,1.72606,0.25,FINAL,1176.85,0.0,38,False,0.93,0.16
2,1000341,1,CAD_CHF,buy,0.12,2016-07-13 12:15:00+00:00,0.7542519999999999,0.7446475147255985,0.009604,2016-07-13 21:00:00+00:00,0.75902,0.5,PARTIAL/TP,57.22,0.0,37,False,,
2,1000341,2,CAD_CHF,buy,0.06,2016-07-13 12:15:00+00:00,0.7542519999999999,0.7446475147255985,0.009604,2016-07-14 06:15:00+00:00,0.7604949154283608,0.65,PARTIAL/TP,37.46,0.0,38,False,,
2,1000341,3,CAD_CHF,buy,0.05000000000000002,2016-07-13 12:15:00+00:00,0.7542519999999999,0.7446475147255985,0.009604,2016-07-14 11:00:00+00:00,0.75718,0.3,FINAL,14.64,0.0,38,False,0.815,0.148
2,1000357,1,XAU_USD,buy,0.1,2016-07-14 09:00:00+00:00,1324.8200439453126,1301.3485996791296,23.471444,2016-07-14 11:00:00+00:00,1329.024,0.18,FINAL,42.04,0.0,38,False,0.246,0.0
2,1000371,1,GBP_USD,sell,0.04,2016-07-15 12:30:00+00:00,1.332566,1.358339795917203,0.025774,2016-07-15 16:15:00+00:00,1.3158955326538182,0.65,PARTIAL/TP,66.68,0.0,39,False,,
2,1000371,2,GBP_USD,sell,0.12,2016-07-15 12:30:00+00:00,1.332566,1.358339795917203,0.025774,2016-07-18 21:00:00+00:00,1.32549,0.27,FINAL,84.91,0.0,42,False,0.75,0.086
2,1000373,1,USD_CHF,buy,2.22,2016-07-15 13:15:00+00:00,0.98263,0.9709922685336305,0.011638,2016-07-15 19:30:00+00:00,0.98289,0.02,PARTIAL/TP,57.72,0.0,39,False,,
2,1000373,2,USD_CHF,buy,5.17,2016-07-15 13:15:00+00:00,0.98263,0.9709922685336305,0.011638,2016-07-17 21:00:00+00:00,0.98248,-0.01,FINAL,-77.55,0.0,41,False,0.18,0.093
2,1000374,1,USD_CAD,buy,1.72,2016-07-15 15:45:00+00:00,1.2973000000000001,1.2776012394782719,0.019699,2016-07-15 19:30:00+00:00,1.29318,-0.21,PARTIAL/TP,-708.64,0.0,39,False,,
2,1000374,2,USD_CAD,buy,4.010000000000001,2016-07-15 15:45:00+00:00,1.2973000000000001,1.2776012394782719,0.019699,2016-07-17 21:00:00+00:00,1.29436,-0.15,FINAL,-1178.94,0.0,41,False,0.076,0.237
2,1000377,1,EUR_GBP,buy,0.62,2016-07-15 02:30:00+00:00,0.827632,0.8131191307582748,0.014513,2016-07-15 15:45:00+00:00,0.8370653650071215,0.65,PARTIAL/TP,584.87,0.0,39,False,,
2,1000377,2,EUR_GBP,buy,1.88,2016-07-15 02:30:00+00:00,0.827632,0.8131191307582748,0.014513,2016-07-18 21:00:00+00:00,0.83542,0.54,FINAL,1464.14,0.0,42,False,0.968,0.099
2,1000383,1,GBP_CHF,sell,0.41,2016-07-15 16:00:00+00:00,1.2957599999999998,1.330686788188664,0.034927,2016-07-15 19:30:00+00:00,1.29917,-0.1,PARTIAL/TP,-139.81,0.0,39,False,,
2,1000383,2,GBP_CHF,sell,0.9600000000000002,2016-07-15 16:00:00+00:00,1.2957599999999998,1.330686788188664,0.034927,2016-07-17 21:00:00+00:00,1.29633,-0.02,FINAL,-54.72,0.0,41,False,0.12,0.118
2,1000386,1,AUD_CAD,buy,0.77,2016-07-15 00:00:00+00:00,0.9834499999999999,0.9582062228311434,0.025244,2016-07-15 19:30:00+00:00,0.9829,-0.02,PARTIAL/TP,-42.35,0.0,39,False,,
2,1000386,2,AUD_CAD,buy,0.9,2016-07-15 00:00:00+00:00,0.9834499999999999,0.9582062228311434,0.025244,2016-07-17 21:00:00+00:00,0.98364,0.01,PARTIAL/TP,17.1,0.0,41,False,,
2,1000386,3,AUD_CAD,buy,0.89,2016-07-15 00:00:00+00:00,0.9834499999999999,0.9582062228311434,0.025244,2016-07-18 21:00:00+00:00,0.9824,-0.04,FINAL,-93.45,0.0,42,False,0.208,0.165
2,1000392,1,USD_CHF,buy,3.76,2016-07-18 15:15:00+00:00,0.98246,0.9711431779240854,0.011317,2016-07-18 21:00:00+00:00,0.9825,0.0,PARTIAL/TP,15.04,0.0,42,False,,
2,1000392,2,USD_CHF,buy,3.7600000000000007,2016-07-18 15:15:00+00:00,0.98246,0.9711431779240854,0.011317,2016-07-18 21:00:00+00:00,0.9825,0.0,FINAL,15.04,0.0,42,False,0.042,0.115
2,1000393,1,USD_CAD,buy,5.21,2016-07-18 13:30:00+00:00,1.2992860000000002,1.2777254366583954,0.021561,2016-07-18 21:00:00+00:00,1.29524,-0.19,FINAL,-2107.97,0.0,42,False,0.137,0.305
2,1000401,1,GBP_CHF,sell,3.04,2016-07-18 00:00:00+00:00,1.30154,1.3303588747466166,0.028819,2016-07-18 21:00:00+00:00,1.30226,-0.02,FINAL,-218.88,0.0,42,False,0.078,0.248
2,1000404,1,GBP_NZD,sell,1.12,2016-07-18 04:00:00+00:00,1.8626699999999998,1.9101375434521648,0.047468,2016-07-18 21:00:00+00:00,1.87244,-0.21,FINAL,-1094.24,0.0,42,False,0.052,0.216
2,1000406,1,NZD_CHF,buy,4.04,2016-07-18 07:00:00+00:00,0.69921,0.6899864285714286,0.009224,2016-07-18 21:00:00+00:00,0.69553,-0.4,FINAL,-1486.72,0.0,42,False,0.203,0.433
2,1000418,1,NZD_CHF,buy,5.12,2016-07-18 01:00:00+00:00,0.69904,0.6896907142857143,0.009349,2016-07-18 21:00:00+00:00,0.69553,-0.38,FINAL,-1797.12,0.0,42,False,0.218,0.409
2,1000432,1,EUR_USD,sell,3.06,2016-07-19 00:00:00+00:00,1.10681,1.1203778359570806,0.013568,2016-07-19 21:00:00+00:00,1.10182,0.37,PARTIAL/TP,1526.94,0.0,43,False,,
2,1000432,2,EUR_USD,sell,1.53,2016-07-19 00:00:00+00:00,1.10681,1.1203778359570806,0.013568,2016-07-20 21:00:00+00:00,1.10097,0.43,PARTIAL/TP,893.52,0.0,44,False,,
2,1000432,3,EUR_USD,sell,0.77,2016-07-19 00:00:00+00:00,1.10681,1.1203778359570806,0.013568,2016-07-21 21:00:00+00:00,1.10227,0.33,PARTIAL/TP,349.58,0.0,45,False,,
2,1000432,4,EUR_USD,sell,0.76,2016-07-19 00:00:00+00:00,1.10681,1.1203778359570806,0.013568,2016-07-22 15:00:00+00:00,1.0979909066278977,0.65,FINAL,670.25,0.0,46,False,0.745,0.091
2,1000435,1,USD_CHF,buy,2.68,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-19 21:00:00+00:00,0.98558,0.21,PARTIAL/TP,670.0,0.0,43,False,,
2,1000435,2,USD_CHF,buy,1.34,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-20 21:00:00+00:00,0.98732,0.36,PARTIAL/TP,568.16,0.0,44,False,,
2,1000435,3,USD_CHF,buy,0.67,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-21 21:00:00+00:00,0.98594,0.24,PARTIAL/TP,191.62,0.0,45,False,,
2,1000435,4,USD_CHF,buy,0.2,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-22 19:30:00+00:00,0.98756,0.38,PARTIAL/TP,89.6,0.0,46,False,,
2,1000435,5,USD_CHF,buy,0.23,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-24 21:00:00+00:00,0.98782,0.4,PARTIAL/TP,109.02,0.0,48,False,,
2,1000435,6,USD_CHF,buy,0.12,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-25 21:00:00+00:00,0.98587,0.23,PARTIAL/TP,33.48,0.0,49,False,,
2,1000435,7,USD_CHF,buy,0.11000000000000024,2016-07-19 00:00:00+00:00,0.98308,0.9711861652152222,0.011894,2016-07-26 13:30:00+00:00,0.9908109926101055,0.65,FINAL,85.04,0.0,50,False,0.716,0.129
2,1000436,1,USD_CAD,buy,0.06,2016-07-19 08:00:00+00:00,1.3020900000000002,1.2777725483256528,0.024317,2016-07-19 21:00:00+00:00,1.30224,0.01,PARTIAL/TP,0.9,0.0,43,False,,
2,1000436,2,USD_CAD,buy,0.03,2016-07-19 08:00:00+00:00,1.3020900000000002,1.2777725483256528,0.024317,2016-07-20 21:00:00+00:00,1.30635,0.18,PARTIAL/TP,12.78,0.0,44,False,,
2,1000436,3,USD_CAD,buy,0.01,2016-07-19 08:00:00+00:00,1.3020900000000002,1.2777725483256528,0.024317,2016-07-21 21:00:00+00:00,1.30876,0.27,PARTIAL/TP,6.67,0.0,45,False,,
2,1000436,4,USD_CAD,buy,0.010000000000000004,2016-07-19 08:00:00+00:00,1.3020900000000002,1.2777725483256528,0.024317,2016-07-22 15:15:00+00:00,1.3178138435883258,0.65,FINAL,15.72,0.0,46,False,0.657,0.085
2,1000438,1,NZD_USD,buy,0.1,2016-07-19 15:45:00+00:00,0.70535,0.6947634040802534,0.010587,2016-07-19 21:00:00+00:00,0.70541,0.01,PARTIAL/TP,0.6,0.0,43,False,,
2,1000438,2,NZD_USD,buy,0.09,2016-07-19 15:45:00+00:00,0.70535,0.6947634040802534,0.010587,2016-07-20 21:00:00+00:00,0.6989,-0.61,FINAL,-58.05,0.0,44,False,0.138,0.69
2,1000442,1,EUR_AUD,sell,0.04,2016-07-19 06:15:00+00:00,1.4749195,1.511495074263865,0.036576,2016-07-19 21:00:00+00:00,1.4679,0.19,PARTIAL/TP,28.08,0.0,43,False,,
2,1000442,2,EUR_AUD,sell,0.030000000000000006,2016-07-19 06:15:00+00:00,1.4749195,1.511495074263865,0.036576,2016-07-20 21:00:00+00:00,1.47516,-0.01,FINAL,-0.72,0.0,44,False,0.256,0.081
2,1000445,1,GBP_CHF,sell,0.04,2016-07-19 01:30:00+00:00,1.3001779999999998,1.3301300979790012,0.029952,2016-07-19 21:00:00+00:00,1.2918,0.28,PARTIAL/TP,33.51,0.0,43,False,,
2,1000445,2,GBP_CHF,sell,0.030000000000000006,2016-07-19 01:30:00+00:00,1.3001779999999998,1.3301300979790012,0.029952,2016-07-20 21:00:00+00:00,1.30778,-0.25,FINAL,-22.81,0.0,44,False,0.393,0.274
2,1000448,1,GBP_NZD,sell,0.03,2016-07-19 16:00:00+00:00,1.8588699999999998,1.9100630760627246,0.051193,2016-07-19 21:00:00+00:00,1.85816,0.01,PARTIAL/TP,2.13,0.0,43,False,,
2,1000448,2,GBP_NZD,sell,0.03,2016-07-19 16:00:00+00:00,1.8588699999999998,1.9100630760627246,0.051193,2016-07-20 21:00:00+00:00,1.89504,-0.71,FINAL,-108.51,0.0,44,False,0.105,0.741
2,1000449,1,AUD_CHF,buy,0.06,2016-07-19 01:30:00+00:00,0.73956,0.7227660595149309,0.016794,2016-07-19 21:00:00+00:00,0.73984,0.02,PARTIAL/TP,1.68,0.0,43,False,,
2,1000449,2,AUD_CHF,buy,0.06,2016-07-19 01:30:00+00:00,0.73956,0.7227660595149309,0.016794,2016-07-20 21:00:00+00:00,0.7369,-0.16,FINAL,-15.96,0.0,44,False,0.11,0.222
2,1000450,1,AUD_CAD,buy,0.12,2016-07-19 00:00:00+00:00,0.97916,0.9583725084615472,0.020787,2016-07-19 21:00:00+00:00,0.97746,-0.08,FINAL,-20.4,0.0,43,False,0.044,0.229
2,1000468,1,EUR_CHF,buy,7.92,2016-07-21 00:00:00+00:00,1.08686,1.0762837613402554,0.010576,2016-07-21 21:00:00+00:00,1.0868,-0.01,FINAL,-47.52,0.0,45,False,0.335,0.089
2,1000469,1,EUR_AUD,sell,0.49,2016-07-21 06:30:00+00:00,1.47131,1.511231722196904,0.039922,2016-07-21 21:00:00+00:00,1.47056,0.02,PARTIAL/TP,36.75,0.0,45,False,,
2,1000469,2,EUR_AUD,sell,0.15,2016-07-21 06:30:00+00:00,1.47131,1.511231722196904,0.039922,2016-07-22 19:30:00+00:00,1.46928,0.05,PARTIAL/TP,30.45,0.0,46,False,,
2,1000469,3,EUR_AUD,sell,0.17,2016-07-21 06:30:00+00:00,1.47131,1.511231722196904,0.039922,2016-07-24 21:00:00+00:00,1.47032,0.02,PARTIAL/TP,16.83,0.0,48,False,,
2,1000469,4,EUR_AUD,sell,0.16999999999999996,2016-07-21 06:30:00+00:00,1.47131,1.511231722196904,0.039922,2016-07-25 21:00:00+00:00,1.4721,-0.02,FINAL,-13.43,0.0,49,False,0.154,0.194
2,1000472,1,GBP_CHF,sell,0.7,2016-07-21 02:00:00+00:00,1.30401,1.3243557142857143,0.020346,2016-07-21 21:00:00+00:00,1.3038,0.01,PARTIAL/TP,14.7,0.0,45,False,,
2,1000472,2,GBP_CHF,sell,0.35,2016-07-21 02:00:00+00:00,1.30401,1.3243557142857143,0.020346,2016-07-22 13:45:00+00:00,1.2908677857142856,0.65,PARTIAL/TP,459.98,0.0,46,False,,
2,1000472,3,GBP_CHF,sell,0.36,2016-07-21 02:00:00+00:00,1.30401,1.3243557142857143,0.020346,2016-07-24 21:00:00+00:00,1.29725,0.33,FINAL,243.36,0.0,48,False,0.704,0.318
2,1000474,1,GBP_CAD,sell,1.1400000000000001,2016-07-21 00:00:00+00:00,1.72968,1.7644816493185909,0.034802,2016-07-21 21:00:00+00:00,1.7308,-0.03,FINAL,-127.68,0.0,45,False,0.373,0.065
2,1000477,1,EUR_CAD,buy,2.56,2016-07-21 19:00:00+00:00,1.4430900000000002,1.428222536179345,0.014867,2016-07-21 21:00:00+00:00,1.44262,-0.03,FINAL,-120.32,0.0,45,False,0.045,0.084
2,1000485,1,EUR_CAD,buy,2.03,2016-07-22 01:15:00+00:00,1.444897,1.428214926452249,0.016682,2016-07-22 19:30:00+00:00,1.44236,-0.15,PARTIAL/TP,-515.01,0.0,46,False,,
2,1000485,2,EUR_CAD,buy,4.73,2016-07-22 01:15:00+00:00,1.444897,1.428214926452249,0.016682,2016-07-24 21:00:00+00:00,1.44119,-0.22,FINAL,-1753.41,0.0,48,False,0.347,0.403
